"","X","SearchName","Transcript","Participant","Corpus","Line","LineEnd","MatchId","URL","Before.Match","Text","After.Match","Number","Target.word","Target.word.start","Target.word.end","Target.teAkaSegment","Target.teAkaSegment.start","Target.teAkaSegment.end","time_0_5","f1_time_0_5","f2_time_0_5","Error"
"8969",95569,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-02.trs","WU07M","MAONZE",226.817,232.023,"g_1075;em_12_99788;n_110982-n_7083350;p_208;#=es_68_3931452;prefix=095569-;[0]=ew_0_662355;[1]=ew_0_662355","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-02.trs#es_68_3931452",NA,"purei",NA,95569,"purei",229.347,229.707,"u",229.377,229.407,229.392,426,1432,""
"8970",95570,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-02.trs","WU07M","MAONZE",226.817,232.023,"g_1075;em_12_99788;n_110982-n_7083350;p_208;#=es_68_3931464;prefix=095570-;[0]=ew_0_662356;[1]=ew_0_662356","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-02.trs#es_68_3931464",NA,"whutuporu ",NA,95570,"whutuporu ",229.747,230.237,"u",229.787,229.837,229.812,400,1688,""
"8971",95571,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-02.trs","WU07M","MAONZE",226.817,232.023,"g_1075;em_12_99788;n_110982-n_7083350;p_208;#=es_68_3931468;prefix=095571-;[0]=ew_0_662356;[1]=ew_0_662356","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-02.trs#es_68_3931468",NA,"whutuporu ",NA,95571,"whutuporu ",229.747,230.237,"u",229.917,229.947,229.932,283,1674,""
"8972",95578,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",0,4.377,"g_1076;em_12_99791;n_18338-n_110985;p_208;#=es_68_3928088;prefix=095578-;[0]=ew_0_662371;[1]=ew_0_662371","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3928088",NA,"huri",NA,95578,"huri",1.3,1.57,"u",1.34,1.4,1.37,390,1787,""
"8973",95580,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",0,4.377,"g_1076;em_12_99791;n_18338-n_110985;p_208;#=es_68_3928165;prefix=095580-;[0]=ew_0_662376;[1]=ew_0_662376","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3928165",NA,"huri",NA,95580,"huri",2.62,2.87,"u",2.66,2.69,2.675,328,1774,""
"8974",95581,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",0,4.377,"g_1076;em_12_99791;n_18338-n_110985;p_208;#=es_68_3928211;prefix=095581-;[0]=ew_0_662379;[1]=ew_0_662379","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3928211",NA,"huri . ",NA,95581,"huri . ",3.63,4.08,"u",3.69,3.75,3.72,328,2205,""
"8975",95589,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",10.509,12.708,"g_1076;em_12_99794;n_110987-n_110988;p_208;#=es_68_3928444;prefix=095589-;[0]=ew_0_662389;[1]=ew_0_662389","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3928444",NA,"mutu",NA,95589,"mutu",11.269,11.589,"u",11.429,11.479,11.454,359,1823,""
"8976",95590,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",10.509,12.708,"g_1076;em_12_99794;n_110987-n_110988;p_208;#=es_68_3928495;prefix=095590-;[0]=ew_0_662392;[1]=ew_0_662392","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3928495",NA,"hunga . ",NA,95590,"hunga . ",12.069,12.289,"u",12.099,12.139,12.119,322,1358,""
"8977",95617,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",35.909,40.909,"g_1076;em_12_99800;n_110993-n_110994;p_208;#=es_68_3929184;prefix=095617-;[0]=ew_0_662445;[1]=ew_0_662445","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3929184",NA,"purakau",NA,95617,"purakau",36.349,37.059,"u",36.509,36.589,36.549,295,974,""
"8978",95627,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",52.711,55.968,"g_1076;em_12_99804;n_110997-n_110998;p_208;#=es_68_3929611;prefix=095627-;[0]=ew_0_662505;[1]=ew_0_662505","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3929611",NA,"tuku",NA,95627,"tuku",54.601,54.901,"u",54.731,54.761,54.746,310,1721,""
"8979",95635,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",63.228,64.918,"g_1076;em_12_99807;n_111000-n_111001;p_208;#=es_68_3929827;prefix=095635-;[0]=ew_0_662519;[1]=ew_0_662519","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3929827",NA,"runga",NA,95635,"runga",63.748,64.048,"u",63.798,63.878,63.838,498,1365,""
"8980",95638,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",64.918,67.401,"g_1076;em_12_99808;n_111001-n_111002;p_208;#=es_68_3929998;prefix=095638-;[0]=ew_0_662523;[1]=ew_0_662523","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3929998",NA,"ngarunga",NA,95638,"ngarunga",64.968,65.348,"u",65.188,65.218,65.203,565,1157,""
"8981",95663,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",105.478,110.497,"g_1076;em_12_99818;n_111011-n_111012;p_208;#=es_68_3931051;prefix=095663-;[0]=ew_0_662634;[1]=ew_0_662634","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3931051",NA,"kuhua",NA,95663,"kuhua",106.488,106.708,"u",106.518,106.578,106.548,414,1428,""
"8982",95683,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",137.632,141.721,"g_1076;em_12_99825;n_111018-n_4698850;p_208;#=es_68_3932176;prefix=095683-;[0]=ew_0_662714;[1]=ew_0_662714","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3932176",NA,"tunu",NA,95683,"tunu",139.982,140.292,"u",140.082,140.152,140.117,474,1215,""
"8983",95684,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",137.632,141.721,"g_1076;em_12_99825;n_111018-n_4698850;p_208;#=es_68_3932203;prefix=095684-;[0]=ew_0_662716;[1]=ew_0_662716","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3932203",NA,"tunu",NA,95684,"tunu",140.492,140.822,"u",140.592,140.662,140.627,392,1333,""
"8984",95685,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-03.trs","WU07M","MAONZE",137.632,141.721,"g_1076;em_12_99825;n_111018-n_4698850;p_208;#=es_68_3932227;prefix=095685-;[0]=ew_0_662718;[1]=ew_0_662718","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-03.trs#es_68_3932227",NA,"tunu .",NA,95685,"tunu .",141.162,141.482,"u",141.282,141.342,141.312,345,1251,""
"8985",95717,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",23.723,28.754,"g_1077;em_12_99841;n_111033-n_111034;p_208;#=es_68_3931399;prefix=095717-;[0]=ew_0_662865;[1]=ew_0_662865","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931399",NA,"ti:puna",NA,95717,"ti:puna",24.683,25.863,"u",25.253,25.393,25.323,389,579,""
"8986",95720,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",36.661,41.044,"g_1077;em_12_99845;n_111037-n_7083558;p_208;#=es_68_3931561;prefix=095720-;[0]=ew_0_662881;[1]=ew_0_662881","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931561",NA,"ti:puna",NA,95720,"ti:puna",37.461,38.631,"u",37.991,38.131,38.061,334,869,""
"8987",95722,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",41.044,44.017,"g_1077;em_12_99846;n_7083558-n_111039;p_208;#=es_68_3931620;prefix=095722-;[0]=ew_0_662888;[1]=ew_0_662888","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931620",NA,"tutungia .",NA,95722,"tutungia .",41.854,42.584,"u",42.014,42.054,42.034,344,2259,""
"8988",95723,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",41.044,44.017,"g_1077;em_12_99846;n_7083558-n_111039;p_208;#=es_68_3931622;prefix=095723-;[0]=ew_0_662888;[1]=ew_0_662888","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931622",NA,"tutungia .",NA,95723,"tutungia .",41.854,42.584,"u",42.104,42.174,42.139,448,1831,""
"8989",95727,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",45.771,49.04,"g_1077;em_12_99848;n_111040-n_111041;p_208;#=es_68_3931667;prefix=095727-;[0]=ew_0_662902;[1]=ew_0_662902","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931667",NA,"kamutu",NA,95727,"kamutu",46.951,47.301,"u",47.161,47.211,47.186,409,1843,""
"8990",95739,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",53.914,58.604,"g_1077;em_12_99850;n_111042-n_111043;p_208;#=es_68_3931759;prefix=095739-;[0]=ew_0_662929;[1]=ew_0_662929","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931759",NA,"ti:puna .",NA,95739,"ti:puna .",57.784,58.334,"u",58.134,58.194,58.164,376,1270,""
"8991",95743,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",58.604,61.509,"g_1077;em_12_99851;n_111043-n_111044;p_208;#=es_68_3931785;prefix=095743-;[0]=ew_0_662935;[1]=ew_0_662935","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931785",NA,"mokopuna .",NA,95743,"mokopuna .",60.214,60.684,"u",60.504,60.544,60.524,362,1317,""
"8992",95748,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",70.837,74.189,"g_1077;em_12_99854;n_111046-n_111047;p_208;#=es_68_3931856;prefix=095748-;[0]=ew_0_662960;[1]=ew_0_662960","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931856",NA,"kupu",NA,95748,"kupu",72.837,73.207,"u",72.887,72.957,72.922,320,1125,""
"8993",95749,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",74.189,76.36,"g_1077;em_12_99855;n_111047-n_111048;p_208;#=es_68_3931875;prefix=095749-;[0]=ew_0_662967;[1]=ew_0_662967","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931875",NA,"kupu . ",NA,95749,"kupu . ",76.119,76.239,"u",76.149,76.179,76.164,453,2078,""
"8994",95758,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",83.712,89.953,"g_1077;em_12_99858;n_111050-n_111051;p_208;#=es_68_3931959;prefix=095758-;[0]=ew_0_662990;[1]=ew_0_662990","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3931959",NA,"whakapu~",NA,95758,"whakapu~",84.542,85.432,"u",85.092,85.122,85.107,359,2218,""
"8995",95776,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",106.06,109.352,"g_1077;em_12_99864;n_111056-n_111057;p_208;#=es_68_3932877;prefix=095776-;[0]=ew_0_663049;[1]=ew_0_663049","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3932877",NA,"pukengia",NA,95776,"pukengia",106.58,107.08,"u",106.69,106.76,106.725,422,1095,""
"8996",95778,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",106.06,109.352,"g_1077;em_12_99864;n_111056-n_111057;p_208;#=es_68_3932918;prefix=095778-;[0]=ew_0_663051;[1]=ew_0_663051","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3932918",NA,"runga",NA,95778,"runga",107.23,107.47,"u",107.27,107.35,107.31,443,1596,""
"8997",95779,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",106.06,109.352,"g_1077;em_12_99864;n_111056-n_111057;p_208;#=es_68_3932959;prefix=095779-;[0]=ew_0_663053;[1]=ew_0_663053","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3932959",NA,"purae",NA,95779,"purae",107.63,107.92,"u",107.68,107.74,107.71,424,1274,""
"8998",95780,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",106.06,109.352,"g_1077;em_12_99864;n_111056-n_111057;p_208;#=es_68_3932989;prefix=095780-;[0]=ew_0_663054;[1]=ew_0_663054","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3932989",NA,"purakingia",NA,95780,"purakingia",107.92,108.56,"u",108.09,108.12,108.105,552,1408,""
"8999",95784,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",109.352,114.426,"g_1077;em_12_99865;n_111057-n_111058;p_208;#=es_68_3933149;prefix=095784-;[0]=ew_0_663060;[1]=ew_0_663060","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933149",NA,"pure",NA,95784,"pure",110.232,111.092,"u",110.332,110.362,110.347,460,1420,""
"9000",95791,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",116.204,119.324,"g_1077;em_12_99867;n_111059-n_111060;p_208;#=es_68_3933313;prefix=095791-;[0]=ew_0_663078;[1]=ew_0_663078","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933313",NA,"runga",NA,95791,"runga",117.504,117.754,"u",117.654,117.684,117.669,397,2244,""
"9001",95796,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",122.335,125.158,"g_1077;em_12_99869;n_111061-n_111062;p_208;#=es_68_3933464;prefix=095796-;[0]=ew_0_663095;[1]=ew_0_663095","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933464",NA,"puta",NA,95796,"puta",122.925,123.195,"u",123.025,123.085,123.055,447,1685,""
"9002",95799,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",125.158,126.634,"g_1077;em_12_99870;n_111062-n_111063;p_208;#=es_68_3933554;prefix=095799-;[0]=ew_0_663108;[1]=ew_0_663108","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933554",NA,"aruru .",NA,95799,"aruru .",126.108,126.368,"u",126.248,126.308,126.278,374,1232,""
"9003",95806,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",134.288,136.6,"g_1077;em_12_99874;n_111066-n_111067;p_208;#=es_68_3933800;prefix=095806-;[0]=ew_0_663134;[1]=ew_0_663134","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933800",NA,"muria",NA,95806,"muria",135.038,135.688,"u",135.148,135.178,135.163,367,1584,""
"9004",95807,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",136.6,139.788,"g_1077;em_12_99875;n_111067-n_111068;p_208;#=es_68_3933872;prefix=095807-;[0]=ew_0_663143;[1]=ew_0_663143","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933872",NA,"puta",NA,95807,"puta",138.19,138.45,"u",138.3,138.34,138.32,350,1871,""
"9005",95809,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",139.788,141.968,"g_1077;em_12_99876;n_111068-n_111069;p_208;#=es_68_3933938;prefix=095809-;[0]=ew_0_663150;[1]=ew_0_663150","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3933938",NA,"urunga - ",NA,95809,"urunga - ",140.348,140.758,"u",140.498,140.628,140.563,369,1362,""
"9006",95822,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",153.891,157.794,"g_1077;em_12_99880;n_111072-n_111073;p_208;#=es_68_3934464;prefix=095822-;[0]=ew_0_663200;[1]=ew_0_663200","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3934464",NA,"huri",NA,95822,"huri",156.481,156.761,"u",156.511,156.571,156.541,494,1738,""
"9007",95836,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",171.239,175.326,"g_1077;em_12_99886;n_111078-n_111079;p_208;#=es_68_3934629;prefix=095836-;[0]=ew_0_663235;[1]=ew_0_663235","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3934629",NA,"waruhea",NA,95836,"waruhea",173.259,173.659,"u",173.409,173.489,173.449,326,1398,""
"9008",95837,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",175.326,179.427,"g_1077;em_12_99887;n_111079-n_111080;p_208;#=es_68_3934651;prefix=095837-;[0]=ew_0_663241;[1]=ew_0_663241","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3934651",NA,"puta",NA,95837,"puta",175.916,176.136,"u",176.006,176.056,176.031,350,1762,""
"9009",95842,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",182.021,186.757,"g_1077;em_12_99889;n_111081-n_29975;p_208;#=es_68_3934714;prefix=095842-;[0]=ew_0_663261;[1]=ew_0_663261","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3934714",NA,"muri",NA,95842,"muri",182.711,183.021,"u",182.821,182.861,182.841,391,1772,""
"9010",95844,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-04.trs","WU07M","MAONZE",182.021,186.757,"g_1077;em_12_99889;n_111081-n_29975;p_208;#=es_68_3934772;prefix=095844-;[0]=ew_0_663270;[1]=ew_0_663270","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-04.trs#es_68_3934772",NA,"mutu",NA,95844,"mutu",185.191,185.551,"u",185.281,185.361,185.321,305,1498,""
"9011",95882,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",40.608,45.145,"g_1078;em_12_99898;n_111089-n_111090;p_208;#=es_68_3933077;prefix=095882-;[0]=ew_0_663363;[1]=ew_0_663363","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933077",NA,"kura .",NA,95882,"kura .",41.018,41.328,"u",41.108,41.158,41.133,309,1310,""
"9012",95883,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",40.608,45.145,"g_1078;em_12_99898;n_111089-n_111090;p_208;#=es_68_3933105;prefix=095883-;[0]=ew_0_663366;[1]=ew_0_663366","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933105",NA,"kura",NA,95883,"kura",42.478,42.688,"u",42.518,42.558,42.538,370,1560,""
"9013",95885,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",40.608,45.145,"g_1078;em_12_99898;n_111089-n_111090;p_208;#=es_68_3933129;prefix=095885-;[0]=ew_0_663368;[1]=ew_0_663368","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933129",NA,"repurua",NA,95885,"repurua",43.058,43.798,"u",43.298,43.478,43.388,343,1626,""
"9014",95888,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",45.145,48.186,"g_1078;em_12_99899;n_111090-n_111091;p_208;#=es_68_3933244;prefix=095888-;[0]=ew_0_663382;[1]=ew_0_663382","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933244",NA,"kura . ",NA,95888,"kura . ",47.765,48.125,"u",47.895,47.955,47.925,396,1724,""
"9015",95907,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",60.44,66.806,"g_1078;em_12_99903;n_111094-n_7083658;p_208;#=es_68_3933682;prefix=095907-;[0]=ew_0_663428;[1]=ew_0_663428","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933682",NA,"mutu",NA,95907,"mutu",63.51,63.79,"u",63.61,63.69,63.65,349,1855,""
"9016",95910,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",60.44,66.806,"g_1078;em_12_99903;n_111094-n_7083658;p_208;#=es_68_3933713;prefix=095910-;[0]=ew_0_663432;[1]=ew_0_663432","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933713",NA,"kume",NA,95910,"kume",65.07,65.3,"u",65.12,65.18,65.15,332,1368,""
"9017",95911,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",60.44,66.806,"g_1078;em_12_99903;n_111094-n_7083658;p_208;#=es_68_3933724;prefix=095911-;[0]=ew_0_663433;[1]=ew_0_663433","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933724",NA,"kume",NA,95911,"kume",65.42,65.7,"u",65.46,65.49,65.475,350,1288,""
"9018",95913,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","WU07M-05.trs","WU07M","MAONZE",68.049,72.427,"g_1078;em_12_99904;n_111095-n_7083659;p_208;#=es_68_3933780;prefix=095913-;[0]=ew_0_663439;[1]=ew_0_663439","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=WU07M-05.trs#es_68_3933780",NA,"kura",NA,95913,"kura",68.489,68.819,"u",68.599,68.629,68.614,265,1493,""
